artist,song,genre_class,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Madonna,Back to School,3,0.00144,0.689,382071,0.853,0.891,1,0.201,-7.733,1,0.0634,126.986,4,0.0735
Madonna,"What It Feels Like For a Girl - Above & Beyond 12"" Club Mix",3,0.0106,0.549,409747,0.788,0.863,5,0.134,-9.869,0,0.0452,138.02,4,0.354
Madonna,Al Mazamir,3,0.731,0.454,569133,0.408,3.01e-05,5,0.113,-12.461,0,0.0395,118.678,4,0.617
Madonna,"I'll Be There for You - From ""7th Day""",3,0.738,0.673,225216,0.49,1.57e-06,11,0.182,-8.482,0,0.0444,94.959,4,0.553
Madonna,Rani nmedah,3,0.572,0.704,102893,0.88,0,10,0.504,-5.587,0,0.0891,97.877,3,0.943
Madonna,Walah Ya Saaeidi,3,0.416,0.441,527067,0.455,0,0,0.123,-11.606,1,0.04,133.242,4,0.438
Madonna,Awham,3,0.219,0.325,210074,0.329,0,0,0.177,-11.852,1,0.0295,82.302,4,0.352
Madonna,Hiwar Oulili Dalouna,3,0.734,0.581,143066,0.433,0,0,0.303,-11.475,1,0.0659,116.659,4,0.799
Madonna,Talou El Fersan,3,0.42,0.75,111074,0.44,0,0,0.331,-12.171,1,0.0319,108.349,4,0.753
Madonna,Behlam Behlam,3,0.0322,0.689,214058,0.569,0,7,0.267,-11.042,1,0.0356,98.189,4,0.504
Madonna,A Eidak Rbeit,3,0.746,0.409,432973,0.504,0.00471,7,0.364,-9.299,0,0.0355,120.006,4,0.548
Madonna,Djalit Pejan,3,0.0573,0.54,328284,0.941,0.00558,1,0.051,-6.879,1,0.108,125.023,4,0.571
Madonna,Be Careful (Cuidado Con Mi Corazón),3,0.532,0.644,242133,0.689,0.00773,10,0.259,-9.518,0,0.0303,118.938,4,0.628
Madonna,Happy New Year,3,0.166,0.603,261099,0.985,0,7,0.282,-3.074,1,0.244,149.959,4,0.57
Madonna,Pularkaalam Pole,3,0.447,0.574,220107,0.561,0.00651,9,0.309,-8.641,0,0.0382,101.977,4,0.277
Madonna,Gotta Be Somebody,3,0.0737,0.631,248160,0.787,0,0,0.203,-5.773,1,0.0353,115.986,4,0.247
Madonna,Here's to Never Growing Up,3,0.00822,0.553,214483,0.875,0,5,0.34,-3.695,1,0.0352,82.569,4,0.767
Lady Gaga,Million Reasons,3,0.437,0.665,205280,0.424,0,0,0.107,-7.838,1,0.0444,129.911,4,0.134
Lady Gaga,The Cure,3,0.0808,0.695,211364,0.497,0,8,0.0852,-4.884,1,0.0362,99.972,4,0.537
Lady Gaga,Poker Face,3,0.139,0.846,237200,0.815,2.19e-06,4,0.131,-4.512,1,0.0761,118.999,4,0.831
Lady Gaga,Bad Romance,3,0.00305,0.697,294573,0.921,3.65e-05,0,0.0831,-3.75,1,0.0391,118.99,4,0.721
Lady Gaga,Just Dance,3,0.0337,0.822,241933,0.753,1.76e-05,1,0.218,-4.499,0,0.0332,118.982,4,0.709
Lady Gaga,Your Song,3,0.345,0.486,256747,0.486,0,9,0.139,-7.103,1,0.029,128.768,4,0.184
Lady Gaga,Telephone,3,0.00748,0.827,220627,0.821,0.0015,3,0.115,-5.864,1,0.0419,122.017,4,0.684
Lady Gaga,Paparazzi,3,0.0947,0.755,208307,0.688,0,8,0.0852,-3.97,1,0.0535,114.928,4,0.429
Lady Gaga,Applause,3,0.0253,0.674,212333,0.788,2.04e-06,7,0.13,-4.281,0,0.0537,139.908,4,0.7
Lady Gaga,Perfect Illusion,3,0.00138,0.625,182000,0.855,0,1,0.357,-5.471,0,0.0389,124.977,4,0.668
Lady Gaga,Bad Romance (Piano Version),3,0.991,0.294,213066,0.0826,0.926,9,0.0845,-25.514,0,0.0499,217.377,4,0.12
Lady Gaga,Poker Face,3,0.924,0.638,199650,0.44,0.872,8,0.128,-10.622,0,0.028,100.057,4,0.14
Lady Gaga,The Edge Of Glory,3,0.733,0.434,318501,0.215,0.941,9,0.0789,-16.677,1,0.0331,127.939,4,0.129
Lady Gaga,Hair,3,0.951,0.563,305069,0.319,0.902,5,0.132,-14.957,1,0.0306,130.006,4,0.145
Lady Gaga,Just Dance (Singalong Version),3,0.00153,0.897,238375,0.247,0.804,1,0.204,-10.814,0,0.0676,119.971,4,0.63
Lady Gaga,Fashion (A Tribute To Lady GaGa),3,0.00341,0.774,176949,0.544,1.13e-06,0,0.106,-11.917,0,0.0588,117.983,4,0.73
Lady Gaga,Bad Romance (Singalong Version),3,4.41e-05,0.745,259412,0.785,0.937,9,0.12,-3.952,0,0.045,118.995,4,0.956
Lady Gaga,The Edge Of Glory (Singalong Version),3,0.00067,0.683,317518,0.694,0.905,9,0.251,-8.867,1,0.0349,128.002,4,0.564
Lady Gaga,Telephone (Singalong Version),3,0.000204,0.762,216712,0.843,0.82,3,0.105,-9.23,1,0.0424,121.997,4,0.387
Lady Gaga,Paparazzi (Singalong Version),3,0.00605,0.709,215015,0.591,0.825,5,0.0794,-8.566,0,0.0314,114.98,4,0.257
Lady Gaga,Poker Face (Singalong Version),3,6.07e-06,0.759,236471,0.57,0.774,8,0.0896,-10.143,1,0.0714,119.003,4,0.607
Lady Gaga,Judas (Singalong Version),3,0.00625,0.679,249548,0.859,0.828,0,0.166,-8.305,0,0.0524,131.005,4,0.205
Lady Gaga,Starstruck (Singalong Version),3,2.97e-05,0.804,222222,0.458,0.879,1,0.0829,-12.571,0,0.055,102.984,4,0.335
Lady Gaga,Bad Romance (A Tribute To Lady GaGa),3,0.00182,0.768,259412,0.899,5.25e-05,9,0.742,-3.02,0,0.0289,119.002,4,0.962
Lady Gaga,Alejandro,3,0.000979,0.64,193930,0.876,0.00173,7,0.339,-5.844,1,0.046,124.991,4,0.446
Lady Gaga,Orkestband / karaoke - Born this way,3,0.00697,0.87,252973,0.65,0.857,6,0.126,-12.088,0,0.0831,124.046,4,0.573
Lady Gaga,Poker face,3,0.193,0.819,238267,0.812,0,8,0.0724,-6.706,0,0.0336,119.063,4,0.916
Lady Gaga,Love game,3,0.0338,0.885,222347,0.821,0,11,0.09,-8.276,0,0.0357,105.031,4,0.926
Lady Gaga,Paparazzi,3,0.138,0.69,220147,0.728,1.07e-06,8,0.116,-7.061,1,0.0318,114.983,4,0.406
Lady Gaga,Born this way,3,0.00842,0.728,256295,0.481,0.923,11,0.11,-7.425,1,0.037,125.233,4,0.643
Lady Gaga,The edge of glory,3,0.439,0.662,180010,0.376,0.933,9,0.0766,-18.841,1,0.0318,128.024,4,0.488
Lady Gaga,Bad romance,3,0.147,0.596,261080,0.797,1.22e-05,9,0.0603,-6.271,0,0.0347,119.023,4,0.471
Lady Gaga,Telephone,3,0.504,0.732,216307,0.833,6.34e-05,3,0.172,-5.681,1,0.0451,122.031,4,0.615
Lady Gaga,Alejandro,3,0.366,0.747,249987,0.606,4.58e-05,11,0.0685,-8.079,0,0.0306,99.011,4,0.824
Lady Gaga,Just dance,3,0.129,0.749,208133,0.653,6.34e-06,1,0.203,-7.332,0,0.036,118.958,4,0.63
Lady Gaga,Judas,3,0.000202,0.736,246962,0.702,0.811,0,0.133,-5.591,0,0.0394,130.973,4,0.203
Lady Gaga,Bad Romance (Instrumental Track With Back-Up Vocals),3,0.232,0.722,296194,0.565,0.126,0,0.121,-14.305,1,0.0384,119.019,4,0.947
Bruno Mars,Finesse (Remix) [feat. Cardi B],3,0.0185,0.704,217289,0.859,0,5,0.0215,-4.877,0,0.0996,105.115,4,0.926
Bruno Mars,That's What I Like,3,0.013,0.853,206693,0.56,0,1,0.0944,-4.961,1,0.0406,134.066,4,0.86
Bruno Mars,When I Was Your Man,3,0.932,0.612,213827,0.28,0,0,0.088,-8.648,1,0.0434,72.795,4,0.387
Bruno Mars,24K Magic,3,0.034,0.818,225983,0.803,0,1,0.153,-4.282,1,0.0797,106.97,4,0.632
Bruno Mars,Just The Way You Are,3,0.0151,0.637,220733,0.843,0,5,0.0876,-5.413,1,0.0432,109.012,4,0.434
Bruno Mars,Versace On The Floor,3,0.196,0.578,261240,0.574,0,2,0.083,-6.209,1,0.0454,174.152,4,0.301
Bruno Mars,Locked Out Of Heaven,3,0.049,0.726,233478,0.698,0,5,0.309,-4.165,1,0.0431,143.994,4,0.867
Bruno Mars,Treasure,3,0.0412,0.874,178560,0.692,7.24e-05,5,0.324,-5.28,0,0.0431,116.017,4,0.937
Bruno Mars,Chunky,3,0.0208,0.571,186973,0.539,0,5,0.125,-4.446,0,0.116,202.103,4,0.727
Bruno Mars,Finesse,3,0.00781,0.741,191000,0.798,0,5,0.0232,-5.342,0,0.0718,104.953,4,0.939
Bruno Mars,Love,3,0.0397,0.545,260574,0.957,0,7,0.0937,-4.735,0,0.129,90.987,4,0.46
Bruno Mars,DeepSpace5oul (feat. DeepSpace5),3,0.0754,0.635,267253,0.922,0,1,0.42,-5.129,1,0.291,176.026,4,0.566
Bruno Mars,The lazy song,3,0.00743,0.778,192907,0.704,0.957,4,0.0694,-8.455,1,0.249,175.076,4,0.799
Bruno Mars,Just The Way You Are,3,0.00347,0.585,219405,0.869,0.886,5,0.632,-8.827,1,0.0394,108.984,4,0.297
Bruno Mars,Grenade,3,0.00342,0.583,214544,0.587,0.693,2,0.113,-11.126,0,0.0292,110.47,4,0.118
Bruno Mars,It Will Rain,3,0.547,0.592,254642,0.499,0.898,2,0.126,-8.795,1,0.0329,75.013,4,0.127
Bruno Mars,Treasure,3,0.252,0.809,182898,0.765,1.39e-06,0,0.13,-5.114,0,0.0344,115.964,4,0.963
Bruno Mars,Treasure (Karaoke Version),3,0.142,0.755,183052,0.779,0.788,0,0.105,-7.886,0,0.0495,116.012,4,0.979
Bruno Mars,Grenade,3,0.0141,0.707,212037,0.558,0,10,0.145,-7.162,1,0.0478,110.987,4,0.219
Bruno Mars,The lazy song,3,0.00743,0.778,192907,0.704,0.957,4,0.0694,-8.455,1,0.249,175.076,4,0.799
Bruno Mars,Just The Way You Are,3,0.00347,0.585,219405,0.869,0.886,5,0.632,-8.827,1,0.0394,108.984,4,0.297
Bruno Mars,Grenade,3,0.00342,0.583,214544,0.587,0.693,2,0.113,-11.126,0,0.0292,110.47,4,0.118
Bruno Mars,Just the way you are,3,0.33,0.728,242064,0.298,1.46e-05,10,0.11,-15.537,1,0.0427,99.926,4,0.106
Bruno Mars,Lighters (Made famous by Bad meets evil feat Bruno Mars),3,0.411,0.537,298889,0.544,0.856,0,0.144,-12.841,1,0.0356,179.998,4,0.153
Bruno Mars,"Young, Wild & Free (Snoop Dogg, Wiz Khalifa & Bruno Mars Tribute) [Karaoke]",3,0.046,0.588,208577,0.466,0.796,2,0.12,-9.608,1,0.0556,190.003,4,0.612
Mariah Carey,We Belong Together,3,0.0358,0.838,201400,0.469,0,0,0.0928,-7.992,1,0.0835,139.975,4,0.778
Mariah Carey,Always Be My Baby,3,0.457,0.649,258133,0.531,0,4,0.249,-8.335,1,0.0363,78.946,4,0.488
Mariah Carey,Without You,3,0.323,0.576,213667,0.526,2.01e-06,6,0.0548,-8.524,1,0.0325,122.06,4,0.147
Mariah Carey,Fantasy,3,0.139,0.671,243493,0.727,0,7,0.123,-7.585,1,0.035,102.358,4,0.801
Mariah Carey,I Know What You Want,3,0.0142,0.648,324307,0.759,0,6,0.648,-4.315,1,0.306,85.996,4,0.518
Mariah Carey,All I Want for Christmas Is You,3,0.164,0.335,241107,0.625,0,7,0.0708,-7.462,1,0.0386,150.277,4,0.346
Mariah Carey,Hero,3,0.735,0.501,257733,0.378,0,4,0.119,-9.37,1,0.029,119.987,4,0.178
Mariah Carey,One Sweet Day,3,0.353,0.569,281067,0.495,0,1,0.0839,-8.964,1,0.03,128.228,4,0.302
Mariah Carey,Obsessed,3,0.0517,0.742,242200,0.471,0,1,0.862,-5.513,1,0.0695,86.467,4,0.384
Mariah Carey,Heartbreaker,3,0.384,0.524,285707,0.816,0,1,0.349,-5.872,1,0.37,200.031,4,0.789
Mariah Carey,Breakdown (Featuring Bone Thugs-N-Harmony) - The Mo' Thugs Remix,3,0.0122,0.731,298933,0.517,0,6,0.0723,-7.203,0,0.0426,135.779,4,0.551
Mariah Carey,Miss You,3,0.136,0.643,308307,0.612,0,5,0.222,-9.097,0,0.132,89.89,4,0.813
Mariah Carey,On The Floor (Remix),3,0.0372,0.926,197016,0.544,0,7,0.101,-9.443,1,0.0589,120.024,4,0.685
Mariah Carey,It's Only Make Believe,3,0.82,0.356,188093,0.466,0,3,0.107,-5.333,1,0.0497,195.188,3,0.255
Mariah Carey,Karaoke - Hero,3,0.104,0.77,247693,0.213,0.774,4,0.176,-14.538,1,0.0562,126.013,4,0.317
Mariah Carey,Karaoke - All I Want For Christmas Is You,3,0.00533,0.562,228693,0.464,0.895,7,0.0963,-13.824,1,0.0451,77.501,4,0.24
Mariah Carey,All I Want For Christmas Is You,3,0.492,0.578,225489,0.643,4.08e-05,7,0.0837,-6.196,1,0.0366,150.029,4,0.46
Mariah Carey,Triumphant (Get 'Em),3,0.12,0.64,248000,0.679,0.907,3,0.0767,-8.102,0,0.0462,149.955,4,0.741
Mariah Carey,All i want for christmas is you,3,0.0165,0.631,235995,0.569,0.89,7,0.13,-8.09,1,0.0438,75.095,4,0.108
Mariah Carey,All i want for christmas is you,3,0.205,0.543,239334,0.571,0,7,0.103,-5.624,1,0.0357,150.161,4,0.434
Mariah Carey,All i want for christmas is you,3,0.0165,0.631,235995,0.569,0.89,7,0.13,-8.09,1,0.0438,75.095,4,0.108
Michael Jackson,Billie Jean,3,0.0236,0.92,293827,0.654,0.0158,11,0.0359,-3.051,0,0.0401,117.046,4,0.847
Michael Jackson,Beat It - Single Version,3,0.0491,0.779,258040,0.867,7.98e-06,3,0.197,-3.704,0,0.0457,138.858,4,0.915
Michael Jackson,Don't Stop 'Til You Get Enough - Single Version,3,0.126,0.878,365467,0.821,0.0461,11,0.183,-9.875,1,0.089,118.881,4,0.947
Michael Jackson,Love Never Felt so Good,3,0.132,0.775,246027,0.719,1.79e-06,7,0.0662,-6.212,0,0.0435,117.513,4,0.712
Michael Jackson,Smooth Criminal - 2012 Remaster,3,0.247,0.853,257760,0.981,0.468,8,0.306,-3.947,1,0.0751,118.193,4,0.595
Michael Jackson,P.Y.T. (Pretty Young Thing),3,0.23,0.888,238733,0.815,0.000424,11,0.127,-4.909,0,0.0404,127.273,4,0.961
Michael Jackson,Black or White - Single Version,3,0.11,0.758,198507,0.927,0.0285,9,0.374,-2.768,1,0.0509,115.076,4,0.96
Michael Jackson,Rock with You - Single Version,3,0.179,0.808,220627,0.535,9.91e-05,1,0.158,-12.521,1,0.0353,114.031,4,0.848
Michael Jackson,Remember the Time,3,0.153,0.831,239227,0.921,0.00213,5,0.305,-2.383,0,0.0581,108.002,4,0.794
Michael Jackson,The Way You Make Me Feel - 2012 Remaster,3,0.0544,0.877,298120,0.854,5.5e-05,1,0.144,-4.523,1,0.147,114.472,4,0.54
Michael Jackson,Pussy Pants,3,0.00195,0.903,140016,0.409,0.269,2,0.0331,-17.214,0,0.0657,129.851,4,0.962
Michael Jackson,It Smells Like Girls in Here,3,0.0229,0.678,133170,0.454,0.000691,9,0.122,-19.35,0,0.0475,119.735,4,0.403
Michael Jackson,Remeber the Time (Remix) - Remix,3,0.0029,0.86,336504,0.857,0.0151,10,0.0603,-5.161,0,0.125,126.016,4,0.872
Michael Jackson,Flor do Cerrado,3,0.0102,0.607,219173,0.86,0.0053,7,0.24,-6.015,1,0.0644,103.985,4,0.7
Michael Jackson,Scratch And Shout,3,0.00215,0.31,214200,0.848,0.000458,9,0.309,-7.566,1,0.0632,187.893,4,0.63
Michael Jackson,"Have Love, Will Travel",3,0.000243,0.478,165293,0.937,0,7,0.356,-7.399,0,0.087,130.006,4,0.65
Michael Jackson,Let It Rip,3,0.000141,0.472,213253,0.968,0.0274,2,0.299,-7.172,1,0.0777,127.991,4,0.395
Michael Jackson,Texas State Of Mind,3,0.00295,0.459,202760,0.889,0.000362,4,0.114,-5.916,0,0.06,125.001,4,0.528
Michael Jackson,Careful What You Wish For,3,0.00299,0.385,274387,0.888,0.000112,9,0.328,-4.717,1,0.0635,162.119,4,0.498
Michael Jackson,No Way,3,0.00191,0.535,242587,0.7,0.000119,9,0.148,-7.841,0,0.0431,94.115,4,0.63
Michael Jackson,Heartbeat,3,1.93e-05,0.486,183173,0.767,8.69e-05,7,0.28,-8.147,1,0.0425,126.02,4,0.427
Michael Jackson,Talkin’ To Ourselves,3,0.000576,0.491,240387,0.892,0.041,10,0.0933,-7.169,1,0.0344,95.051,4,0.35
Michael Jackson,Feets on the Ground,3,9.52e-05,0.414,270613,0.882,0.00215,4,0.143,-4.912,0,0.0683,80.01,4,0.473
Michael Jackson,Woman Who Eats,3,0.00478,0.529,245133,0.851,5.96e-05,9,0.298,-5.299,1,0.0357,119.997,4,0.879
Michael Jackson,Clarity,3,0.883,0.488,265493,0.0281,0.025,7,0.108,-24.306,0,0.0556,109.118,4,0.15
Michael Jackson,Prelueoionti,3,0.908,0.294,478413,0.163,0.834,4,0.221,-22.329,1,0.0353,107.041,3,0.17
Michael Jackson,Ballad,3,0.921,0.431,105893,0.00718,0.000245,9,0.347,-26.418,1,0.0512,75.779,3,0.115
Michael Jackson,A View of This Life,3,0.895,0.311,242560,0.00634,0.00949,7,0.116,-25.772,0,0.0437,95.871,3,0.0496
Michael Jackson,Oliver Lake,3,0.756,0.68,201947,0.0649,0.0433,5,0.268,-18.696,0,0.223,78.66,3,0.503
Michael Jackson,IOMI,3,0.784,0.382,403949,0.0199,0.011,10,0.114,-21.727,1,0.0446,80.11,5,0.0654
Michael Jackson,Clarity (4),3,0.799,0.472,560187,0.0803,0.000687,7,0.581,-22.702,1,0.0804,133.361,4,0.186
Michael Jackson,Ab Bb 1-7-3,3,0.925,0.514,265573,0.0936,0.0859,6,0.349,-19.241,1,0.105,89.499,4,0.445
Michael Jackson,Don't Let Betty Lou Get You Mad At You,3,0.925,0.438,142573,0.0759,8.53e-06,7,0.103,-17.306,1,0.0466,176.084,4,0.347
Michael Jackson,Darling Do You Love Me,3,0.578,0.671,202841,0.224,0,7,0.087,-14.463,1,0.0324,94.111,4,0.283
Michael Jackson,Faith Love Hope,3,0.938,0.348,204893,0.158,0.901,9,0.105,-16.848,0,0.0481,60.456,4,0.225
Michael Jackson,Apology,3,0.947,0.605,235164,0.171,0.346,7,0.159,-17.619,1,0.0396,73.071,4,0.136
Michael Jackson,You Ain't Hopin',3,0.692,0.752,353400,0.748,0.86,11,0.195,-10.37,0,0.0293,120.006,4,0.931
Michael Jackson,Just Don't Tell Me,3,0.948,0.564,183432,0.0671,0.272,2,0.114,-16.67,1,0.0363,83.146,4,0.18
Michael Jackson,She Left Me,3,0.891,0.315,211853,0.386,0.773,7,0.103,-10.831,1,0.0298,95.176,4,0.395
Michael Jackson,Uncle Webb,3,0.635,0.486,131413,0.318,0.0435,10,0.116,-16.201,1,0.0357,82.301,4,0.13
Michael Jackson,Pickup Truck Days,3,0.765,0.629,176127,0.126,3.69e-05,7,0.115,-19.539,1,0.0578,75.933,4,0.333
Michael Jackson,Choral of Man,3,0.571,0.501,317000,0.764,5.36e-05,9,0.0835,-8.219,1,0.0487,89.978,4,0.567
Michael Jackson,Tell Me Yes,3,0.719,0.666,398864,0.22,0.889,0,0.209,-26.166,1,0.0555,114.957,4,0.559
Michael Jackson,My Life Is Complete - Vocals,3,0.918,0.606,235755,0.29,0,8,0.107,-11.608,1,0.0309,134.871,4,0.458
Michael Jackson,I Have This Dream - Vocals,3,0.719,0.786,214909,0.373,0.0253,0,0.118,-12.581,1,0.0401,130.03,4,0.487
Michael Jackson,I Have This Dream (Instrumental),3,0.933,0.664,78043,0.0416,0.947,0,0.112,-28.42,1,0.046,129.887,4,0.36
Michael Jackson,Boys don't cry,3,0.776,0.306,214733,0.447,0,7,0.0889,-7.536,1,0.0335,119.079,4,0.287
Michael Jackson,Live before you die,3,0.244,0.446,253026,0.426,0,7,0.19,-11.055,1,0.0307,80.118,4,0.139
Michael Jackson,Love of my life,3,0.879,0.524,220013,0.242,0,0,0.116,-8.947,1,0.0381,72.962,4,0.18
Michael Jackson,At sea,3,0.963,0.593,274626,0.164,0.000804,0,0.125,-16.686,1,0.0465,124.205,4,0.183
Michael Jackson,The Lower Intestine of Kenny G,3,0.0157,0.665,554121,0.919,0.852,6,0.354,-7.914,1,0.104,128.9,4,0.547
Skrillex,Would You Ever,4,0.0079,0.653,234286,0.91,0,10,0.318,-3.36,1,0.0566,126.047,4,0.0921
Skrillex,Where Are Ü Now (with Justin Bieber),4,0.041,0.432,250286,0.781,4.21e-06,4,0.0789,-4.038,0,0.0567,139.432,4,0.197
Skrillex,Purple Lamborghini (with Rick Ross),4,0.0019,0.457,215510,0.899,0,10,0.831,-2.591,0,0.132,147.268,4,0.298
Skrillex,Wild for the Night,4,0.0452,0.756,212640,0.857,0,2,0.121,-4.185,1,0.336,140.016,4,0.688
Skrillex,HUMBLE. - SKRILLEX REMIX,4,0.00778,0.898,156800,0.935,3.63e-05,11,0.217,-2.744,1,0.291,150.016,4,0.884
Skrillex,Bangarang (feat. Sirah),4,0.0145,0.716,215253,0.972,3.22e-05,7,0.317,-2.302,1,0.196,110.026,4,0.576
Skrillex,First Of The Year (Equinox) - Equinox,4,0.00711,0.429,261517,0.948,0.0148,5,0.0812,-3.657,0,0.227,115.785,3,0.55
Skrillex,Mind (feat. Kai),4,0.117,0.502,242069,0.777,2.91e-06,1,0.0957,-4.627,1,0.0934,174.153,4,0.356
Skrillex,El Chapo,4,0.127,0.753,219413,0.905,0,6,0.269,-3.311,0,0.239,127.069,4,0.585
Skrillex,So Am I (feat. Damian Marley & Skrillex),4,0.0242,0.642,225953,0.791,0.00891,0,0.192,-6.073,1,0.137,169.84,4,0.359
Skrillex,Still Getting It,4,0.00556,0.591,240012,0.956,0.00102,5,0.367,-4.813,0,0.116,140.062,4,0.652
Skrillex,Still Getting It - Zomboy Remix,4,0.00453,0.667,240694,0.942,2.54e-06,5,0.34,-3.555,0,0.104,140.039,4,0.534
Skrillex,Young Money is Back 2013 (Dubstep Rap),4,0.0747,0.7,209816,0.733,0,9,0.366,-2.522,1,0.135,92.016,4,0.452
Skrillex,1 For The Money (Lil Wayne Tribute),4,0.00803,0.727,227135,0.885,0,10,0.348,-3.989,0,0.237,82.007,4,0.565
Skrillex,Skrillex Dance (Strike A Pose),4,0.0265,0.668,159687,0.868,0,9,0.688,-3.259,0,0.402,97.012,4,0.94
Skrillex,Turnt Up,4,0.0557,0.848,175256,0.865,0,9,0.128,-3.907,0,0.292,94.03,4,0.791
Skrillex,Dollars Dollars,4,0.0993,0.612,238524,0.692,0,11,0.121,-0.646,0,0.2,170.051,4,0.708
Skrillex,BedRock 2,4,0.0105,0.594,161515,0.892,0,7,0.28,-2.824,1,0.2,101.262,4,0.474
Skrillex,Make It Bun Dem,4,0.0947,0.756,214375,0.865,4.85e-05,2,0.2,-3.384,1,0.0471,139.995,4,0.921
deadmau5,Ghosts 'n' Stuff,4,4.73e-05,0.611,328747,0.613,0.105,8,0.159,-6.942,1,0.129,127.979,4,0.491
deadmau5,4ware,4,0.287,0.738,519103,0.711,0.866,8,0.11,-9.037,0,0.0442,127.992,5,0.64
deadmau5,Strobe - Radio Edit,4,8.12e-05,0.656,212067,0.662,0.886,8,0.104,-9.345,0,0.0307,128.022,4,0.0712
deadmau5,Unspecial effects,4,0.008,0.531,197749,0.737,0.239,1,0.416,-6.17,0,0.0252,103.999,4,0.0883
deadmau5,Beneath with Me (feat. Skylar Grey) - Kaskade's V.4,4,0.102,0.518,253828,0.525,0.00205,4,0.102,-6.797,0,0.0352,125.793,4,0.173
deadmau5,Try again,4,0.647,0.364,172442,0.729,0.891,1,0.226,-9.499,0,0.0651,126.617,3,0.345
deadmau5,The Veldt - Radio Edit,4,0.0573,0.736,170067,0.759,0.207,9,0.0778,-7.066,1,0.0347,128.039,4,0.485
deadmau5,Legendary,4,0.0234,0.754,140991,0.927,4.17e-06,11,0.103,-4.818,0,0.534,192.121,4,0.187
deadmau5,Polaris,4,0.0362,0.67,585000,0.792,0.881,7,0.101,-8.211,1,0.0465,128.018,3,0.0348
deadmau5,Snowcone,4,0.096,0.726,314423,0.563,0.871,11,0.263,-8.043,0,0.238,98.007,4,0.134
deadmau5,Move For Me - Radio Edit,4,0.062,0.639,176681,0.737,0.0004,1,0.113,-6.444,1,0.0338,127.968,4,0.295
deadmau5,Move For Me - Dave Darell Radio Edit,4,0.00797,0.617,233639,0.755,0.0755,5,0.223,-6.765,0,0.048,127.979,4,0.375
deadmau5,Ghosts N Stuff,4,3.31e-05,0.541,269973,0.781,0.00551,8,0.169,-5.264,1,0.0805,128.018,4,0.467
Avicii,Without You (feat. Sandro Cavazza),4,0.0018,0.653,181673,0.863,0,2,0.0406,-4.799,1,0.0457,134.004,4,0.276
Avicii,Wake Me Up,4,0.00346,0.518,247427,0.784,0.00187,2,0.171,-5.659,1,0.0524,124.102,4,0.588
Avicii,Lonely Together (feat. Rita Ora),4,0.176,0.65,181812,0.683,2.82e-05,5,0.0832,-5.284,1,0.0704,102.968,4,0.228
Avicii,Levels - Radio Edit,4,0.0534,0.605,199904,0.873,0.837,1,0.314,-5.938,0,0.0344,126.026,4,0.476
Avicii,Waiting For Love,4,0.257,0.573,230613,0.732,0,6,0.172,-3.847,0,0.0498,128.074,4,0.617
Avicii,Hey Brother,4,0.0279,0.537,255093,0.777,6.12e-05,7,0.0838,-4.829,0,0.0473,124.943,4,0.427
Avicii,The Nights,4,0.0181,0.528,176658,0.852,0,6,0.242,-5.294,1,0.0435,126.012,4,0.647
Avicii,For A Better Day,4,0.0387,0.635,206067,0.834,0.13,2,0.135,-3.408,0,0.0338,134.983,4,0.322
Avicii,You Make Me,4,0.00219,0.582,233347,0.738,0.0083,6,0.149,-4.82,1,0.0408,125.008,4,0.525
Avicii,You Be Love (feat. Billy Raffoul),4,0.0397,0.824,207546,0.471,0.00631,4,0.078,-7.615,0,0.0411,124.99,4,0.553
Avicii,Sunshine - Edit,4,0.00107,0.56,232000,0.905,0.89,1,0.0344,-3.545,0,0.0446,128.036,4,0.182
Avicii,You Used To Hold Me - Avicii Remember Remix,4,0.0488,0.879,393125,0.688,0.42,5,0.089,-10.108,0,0.163,127.056,4,0.159
Avicii,Solaris - Avicii Greets Joia Mix,4,0.00246,0.77,470556,0.566,0.857,1,0.0895,-9.282,1,0.0456,126.976,4,0.154
Avicii,3 Million,4,0.0296,0.596,393169,0.798,0.105,6,0.242,-9.023,0,0.0413,125.024,3,0.409
Avicii,Sweet Dreams - Avicii Swede Dreams Mix,4,0.0171,0.882,353770,0.658,0.338,3,0.326,-8.746,0,0.0878,128.009,4,0.121
Avicii,Break Da Floor - Original Mix,4,0.00827,0.698,457532,0.953,0.802,9,0.0909,-6.792,0,0.135,128.007,4,0.335
Avicii,Break Da Floor - George Acosta Mix,4,0.00612,0.521,465000,0.814,0.887,7,0.058,-7.549,1,0.1,128.039,4,0.0405
Avicii,Break Da Floor - Robbie Rivera Juicy Mix,4,0.00354,0.714,420000,0.611,0.847,7,0.0711,-10.615,1,0.327,128.005,4,0.0466
Avicii,Break Da Floor - Groove Stage Mix,4,0.00146,0.848,450833,0.842,0.9,11,0.0506,-6.964,0,0.0832,126.0,4,0.448
Avicii,The Days,4,0.0455,0.591,274007,0.926,2.39e-06,0,0.177,-1.539,1,0.0397,126.995,4,0.741
Avicii,Wake Me Up (When It's All Over),4,0.0804,0.59,244510,0.789,0.011,2,0.0923,-5.328,1,0.0301,124.011,4,0.886
Avicii,Wake Me Up (When It's All Over) [Karaoke Version],4,0.0768,0.631,244357,0.838,0.882,11,0.105,-6.07,0,0.039,124.013,4,0.743
