acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre_class
0.0735,0.624,170827,0.876,0,9,0.327,-3.374,1,0.1,99.943,4,0.781,3
0.607,0.614,258987,0.379,0.000464,4,0.0986,-10.48,1,0.0476,107.989,4,0.201,3
0.536,0.522,207520,0.385,0,0,0.135,-7.355,1,0.0288,89.792,4,0.236,3
0.0232,0.461,261154,0.834,1.14e-05,2,0.14,-4.868,1,0.0989,135.007,4,0.471,3
0.355,0.761,238440,0.386,0,4,0.0953,-6.158,1,0.0399,134.943,3,0.526,3
0.914,0.589,221107,0.242,0,6,0.0887,-10.517,1,0.0442,89.749,4,0.257,3
0.875,0.411,289922,0.342,0,10,0.136,-7.414,0,0.0331,76.498,4,0.338,3
0.553,0.789,236825,0.767,0,8,0.0559,-4.449,0,0.0391,120.043,4,0.923,3
0.773,0.665,290052,0.228,0.948,10,0.0754,-12.809,0,0.0633,152.944,4,0.139,3
0.535,0.769,237206,0.6,0.103,8,0.039,-5.774,0,0.0404,120.069,4,0.947,3
0.0079,0.653,234286,0.91,0,10,0.318,-3.36,1,0.0566,126.047,4,0.0921,4
0.041,0.432,250286,0.781,4.21e-06,4,0.0789,-4.038,0,0.0567,139.432,4,0.197,4
0.0019,0.457,215510,0.899,0,10,0.831,-2.591,0,0.132,147.268,4,0.298,4
0.0452,0.756,212640,0.857,0,2,0.121,-4.185,1,0.336,140.016,4,0.688,4
0.00778,0.898,156800,0.935,3.63e-05,11,0.217,-2.744,1,0.291,150.016,4,0.884,4
0.0145,0.716,215253,0.972,3.22e-05,7,0.317,-2.302,1,0.196,110.026,4,0.576,4
0.00711,0.429,261517,0.948,0.0148,5,0.0812,-3.657,0,0.227,115.785,3,0.55,4
0.117,0.502,242069,0.777,2.91e-06,1,0.0957,-4.627,1,0.0934,174.153,4,0.356,4
0.127,0.753,219413,0.905,0,6,0.269,-3.311,0,0.239,127.069,4,0.585,4
0.0242,0.642,225953,0.791,0.00891,0,0.192,-6.073,1,0.137,169.84,4,0.359,4
0.00556,0.591,240012,0.956,0.00102,5,0.367,-4.813,0,0.116,140.062,4,0.652,4
0.00453,0.667,240694,0.942,2.54e-06,5,0.34,-3.555,0,0.104,140.039,4,0.534,4
0.0747,0.7,209816,0.733,0,9,0.366,-2.522,1,0.135,92.016,4,0.452,4
0.00803,0.727,227135,0.885,0,10,0.348,-3.989,0,0.237,82.007,4,0.565,4
0.0265,0.668,159687,0.868,0,9,0.688,-3.259,0,0.402,97.012,4,0.94,4
0.0557,0.848,175256,0.865,0,9,0.128,-3.907,0,0.292,94.03,4,0.791,4
0.0993,0.612,238524,0.692,0,11,0.121,-0.646,0,0.2,170.051,4,0.708,4
0.0105,0.594,161515,0.892,0,7,0.28,-2.824,1,0.2,101.262,4,0.474,4
0.0947,0.756,214375,0.865,4.85e-05,2,0.2,-3.384,1,0.0471,139.995,4,0.921,4
4.73e-05,0.611,328747,0.613,0.105,8,0.159,-6.942,1,0.129,127.979,4,0.491,4
0.287,0.738,519103,0.711,0.866,8,0.11,-9.037,0,0.0442,127.992,5,0.64,4
8.12e-05,0.656,212067,0.662,0.886,8,0.104,-9.345,0,0.0307,128.022,4,0.0712,4
0.008,0.531,197749,0.737,0.239,1,0.416,-6.17,0,0.0252,103.999,4,0.0883,4
0.102,0.518,253828,0.525,0.00205,4,0.102,-6.797,0,0.0352,125.793,4,0.173,4
0.647,0.364,172442,0.729,0.891,1,0.226,-9.499,0,0.0651,126.617,3,0.345,4
0.0573,0.736,170067,0.759,0.207,9,0.0778,-7.066,1,0.0347,128.039,4,0.485,4
0.0234,0.754,140991,0.927,4.17e-06,11,0.103,-4.818,0,0.534,192.121,4,0.187,4
0.0362,0.67,585000,0.792,0.881,7,0.101,-8.211,1,0.0465,128.018,3,0.0348,4
0.096,0.726,314423,0.563,0.871,11,0.263,-8.043,0,0.238,98.007,4,0.134,4
0.062,0.639,176681,0.737,0.0004,1,0.113,-6.444,1,0.0338,127.968,4,0.295,4
0.00797,0.617,233639,0.755,0.0755,5,0.223,-6.765,0,0.048,127.979,4,0.375,4
3.31e-05,0.541,269973,0.781,0.00551,8,0.169,-5.264,1,0.0805,128.018,4,0.467,4
0.00346,0.518,247427,0.784,0.00187,2,0.171,-5.659,1,0.0524,124.102,4,0.588,4
0.0018,0.653,181673,0.863,0,2,0.0406,-4.799,1,0.0457,134.004,4,0.276,4
0.176,0.65,181812,0.683,2.82e-05,5,0.0832,-5.284,1,0.0704,102.968,4,0.228,4
0.0534,0.605,199904,0.873,0.837,1,0.314,-5.938,0,0.0344,126.026,4,0.476,4
0.257,0.573,230613,0.732,0,6,0.172,-3.847,0,0.0498,128.074,4,0.617,4
0.0279,0.537,255093,0.777,6.12e-05,7,0.0838,-4.829,0,0.0473,124.943,4,0.427,4
0.0181,0.528,176658,0.852,0,6,0.242,-5.294,1,0.0435,126.012,4,0.647,4
0.0387,0.635,206067,0.834,0.13,2,0.135,-3.408,0,0.0338,134.983,4,0.322,4
0.00219,0.582,233347,0.738,0.0083,6,0.149,-4.82,1,0.0408,125.008,4,0.525,4
0.0397,0.824,207546,0.471,0.00631,4,0.078,-7.615,0,0.0411,124.99,4,0.553,4
0.00107,0.56,232000,0.905,0.89,1,0.0344,-3.545,0,0.0446,128.036,4,0.182,4
0.0488,0.879,393125,0.688,0.42,5,0.089,-10.108,0,0.163,127.056,4,0.159,4
0.00246,0.77,470556,0.566,0.857,1,0.0895,-9.282,1,0.0456,126.976,4,0.154,4
0.0296,0.596,393169,0.798,0.105,6,0.242,-9.023,0,0.0413,125.024,3,0.409,4
0.0171,0.882,353770,0.658,0.338,3,0.326,-8.746,0,0.0878,128.009,4,0.121,4
0.00827,0.698,457532,0.953,0.802,9,0.0909,-6.792,0,0.135,128.007,4,0.335,4
0.00612,0.521,465000,0.814,0.887,7,0.058,-7.549,1,0.1,128.039,4,0.0405,4
0.00354,0.714,420000,0.611,0.847,7,0.0711,-10.615,1,0.327,128.005,4,0.0466,4
0.00146,0.848,450833,0.842,0.9,11,0.0506,-6.964,0,0.0832,126.0,4,0.448,4
0.0455,0.591,274007,0.926,2.39e-06,0,0.177,-1.539,1,0.0397,126.995,4,0.741,4
0.0804,0.59,244510,0.789,0.011,2,0.0923,-5.328,1,0.0301,124.011,4,0.886,4
0.0768,0.631,244357,0.838,0.882,11,0.105,-6.07,0,0.039,124.013,4,0.743,4
0.156,0.576,205845,0.495,0.242,1,0.346,-9.557,0,0.027,128.052,4,0.389,4
0.00664,0.635,202500,0.9,0.0145,0,0.37,-3.719,0,0.0377,127.978,4,0.15,4
0.0723,0.609,195000,0.726,8.45e-06,5,0.0895,-4.346,0,0.0414,93.958,4,0.362,4
0.00523,0.804,199945,0.823,2.77e-06,11,0.168,-3.496,0,0.147,98.026,4,0.619,4
0.435,0.526,183637,0.52,0,6,0.197,-7.985,0,0.0569,149.119,4,0.13,4
0.0789,0.721,172687,0.873,0,1,0.0824,-4.741,1,0.119,79.943,4,0.552,4
0.23,0.542,194907,0.654,0,8,0.241,-5.862,0,0.0537,144.971,4,0.563,4
0.069,0.599,245041,0.803,0.137,0,0.129,-3.641,0,0.0986,126.057,4,0.233,4
0.191,0.678,184248,0.819,0,8,0.159,-3.306,1,0.0313,90.004,4,0.499,4
0.0977,0.542,237372,0.587,0,4,0.2,-6.145,1,0.035,136.915,4,0.243,4
0.112,0.483,191379,0.787,0,8,0.257,-5.244,1,0.102,122.058,4,0.58,4
0.00107,0.56,232000,0.905,0.89,1,0.0344,-3.545,0,0.0446,128.036,4,0.182,4
0.108,0.588,182613,0.937,0,10,0.462,-5.177,0,0.186,129.864,4,0.49,4
0.0184,0.846,226320,0.881,9.24e-05,11,0.255,-3.79,0,0.294,129.993,4,0.326,4
0.00152,0.769,277000,0.749,0.858,7,0.0765,-6.142,1,0.07,129.997,4,0.425,4
0.00664,0.635,202500,0.9,0.0145,0,0.37,-3.719,0,0.0377,127.978,4,0.15,4
0.435,0.526,183637,0.52,0,6,0.197,-7.985,0,0.0569,149.119,4,0.13,4
0.0895,0.584,220883,0.54,0,1,0.261,-7.786,0,0.0576,137.972,4,0.195,4
0.124,0.611,221904,0.644,0,6,0.124,-7.607,0,0.0553,105.969,4,0.13,4
0.109,0.501,195707,0.519,0,4,0.454,-5.88,0,0.0409,133.99,4,0.168,4
0.0277,0.45,218437,0.898,0.0616,8,0.166,-3.604,0,0.0395,127.983,4,0.22,4
0.00401,0.606,155645,0.941,0.136,1,0.398,-3.203,1,0.0895,128.018,4,0.396,4
0.00406,0.575,223140,0.831,0.000449,0,0.111,-5.972,1,0.0356,127.991,4,0.377,4
0.697,0.365,257357,0.2,0,4,0.0804,-10.972,1,0.0345,128.042,4,0.133,4
0.000408,0.381,255103,0.712,0.589,5,0.183,-6.9,1,0.0355,127.967,4,0.0378,4
0.051,0.592,249789,0.978,1.19e-05,10,0.0837,-3.848,1,0.0637,90.035,4,0.881,4
0.177,0.743,166563,0.958,1.66e-06,7,0.329,-5.62,0,0.114,100.042,4,0.875,4
0.173,0.58,152022,0.973,0,1,0.355,-7.394,1,0.354,133.091,4,0.557,4
0.107,0.587,237148,0.99,0,9,0.254,-5.062,0,0.198,180.049,4,0.804,4
0.0157,0.613,238726,0.842,0,10,0.23,-4.332,0,0.219,169.917,4,0.645,4
0.00175,0.715,226162,0.942,0.000461,8,0.0581,-2.889,1,0.107,130.019,4,0.818,4
0.00383,0.647,198774,0.932,1.5e-06,11,0.0574,-3.515,1,0.0824,114.991,4,0.374,4
0.0724,0.545,205333,0.865,4.79e-06,6,0.919,-2.601,0,0.0522,89.992,4,0.332,4
0.00016,0.605,157031,0.964,0.611,8,0.858,-4.713,1,0.033,127.93,4,0.078,4
0.0195,0.706,223413,0.912,0,8,0.232,-4.44,0,0.0565,128.004,4,0.925,4
0.0482,0.65,200952,0.884,0.154,1,0.135,-3.557,1,0.0326,125.998,4,0.377,4
0.00445,0.743,270000,0.962,0.613,11,0.352,-3.205,0,0.0629,127.99,4,0.643,4
0.0231,0.281,194264,0.784,0,6,0.105,-3.888,0,0.0548,179.114,4,0.356,4
0.00225,0.687,229439,0.871,0.00708,0,0.134,-5.531,1,0.0689,115.0,4,0.539,4
0.027,0.453,233245,0.894,0,5,0.378,-2.759,1,0.096,124.996,4,0.212,4
0.00534,0.493,345174,0.926,6.37e-05,5,0.383,-4.983,1,0.11,149.974,4,0.346,4
0.00452,0.671,340080,0.82,0.000582,5,0.507,-5.093,1,0.162,128.021,4,0.536,4
0.104,0.588,240703,0.848,0,7,0.0838,-4.279,0,0.0389,140.051,4,0.272,4
0.00506,0.569,297627,0.89,4.42e-06,5,0.167,-3.742,1,0.0781,124.966,4,0.193,4
0.00273,0.751,293194,0.954,0.00149,8,0.0499,-4.859,1,0.362,128.0,4,0.331,4
0.0143,0.738,363750,0.798,0.581,11,0.0739,-5.975,0,0.0367,127.984,4,0.307,4
0.0064,0.811,191640,0.755,0,0,0.358,-6.117,1,0.311,132.907,4,0.554,4
0.0213,0.762,191627,0.795,0,0,0.263,-6.017,1,0.391,132.928,4,0.471,4
0.00503,0.646,319370,0.635,0.666,7,0.111,-8.045,1,0.0336,126.982,4,0.135,4
0.000761,0.648,208747,0.879,0.79,5,0.0608,-6.816,1,0.0957,129.985,4,0.101,4
0.221,0.725,249143,0.996,7.88e-05,1,0.0767,-3.482,1,0.227,130.018,4,0.0395,4
0.000121,0.68,288512,0.799,0.775,0,0.0792,-3.282,0,0.0479,129.016,4,0.144,4
0.000763,0.864,313841,0.926,0.0043,11,0.077,-5.989,0,0.379,132.158,4,0.291,4
0.00635,0.575,279707,0.969,0.000409,4,0.528,-1.616,1,0.437,139.929,4,0.616,4
0.00183,0.727,393231,0.853,0.878,11,0.242,-3.77,0,0.472,130.001,4,0.171,4
8.04e-05,0.641,338672,0.916,0.314,11,0.304,-3.353,0,0.0505,127.975,4,0.3,4
0.00027,0.678,452337,0.981,0.871,9,0.0619,-4.304,1,0.251,129.987,4,0.154,4
0.0426,0.794,248413,0.811,1.07e-06,6,0.101,-8.966,0,0.038,116.047,4,0.862,4
0.0193,0.611,320357,0.697,0,2,0.332,-8.618,1,0.133,122.752,4,0.476,4
0.0422,0.775,337560,0.585,0.619,10,0.077,-9.516,0,0.0271,109.942,4,0.518,4
0.0378,0.81,369627,0.793,1.82e-06,6,0.072,-9.404,0,0.0403,116.049,4,0.863,4
0.0839,0.832,353893,0.659,0.00114,10,0.0753,-7.828,0,0.057,100.163,4,0.674,4
0.00356,0.956,429533,0.795,0.889,7,0.0906,-5.311,1,0.15,121.294,4,0.841,4
0.0427,0.817,224693,0.716,0.00263,6,0.358,-8.898,0,0.144,123.475,4,0.692,4
0.44,0.875,232667,0.475,0.72,9,0.046,-12.673,0,0.0986,99.958,4,0.384,4
0.388,0.804,251293,0.451,2.17e-05,6,0.0924,-8.207,1,0.0949,178.061,4,0.19,4
0.00286,0.788,275387,0.616,0.549,9,0.0952,-10.671,0,0.0337,119.037,4,0.696,4
2.01e-06,0.675,424573,0.973,0.66,7,0.0731,-8.611,1,0.057,128.996,1,0.223,4
0.184,0.781,258045,0.684,0.0956,6,0.0909,-9.232,0,0.0465,115.987,4,0.781,4
0.243,0.782,251568,0.373,0.84,3,0.248,-8.627,0,0.0562,119.931,4,0.0496,4
0.0365,0.534,204322,0.849,0.00231,11,0.379,-7.148,1,0.036,126.941,4,0.281,4
0.00608,0.592,215773,0.911,0.0123,9,0.223,-7.975,1,0.0659,103.517,3,0.211,4
0.018,0.659,186187,0.866,0,2,0.13,-5.117,0,0.0545,114.862,4,0.705,4
0.221,0.822,197853,0.661,5.9e-05,1,0.0554,-6.928,0,0.0486,109.01,4,0.745,4
0.0391,0.552,204360,0.831,2.93e-06,8,0.0632,-5.217,1,0.0298,129.889,5,0.144,4
0.00919,0.631,210125,0.71,0.00577,7,0.139,-7.09,1,0.031,115.007,4,0.243,4
0.0113,0.705,177058,0.951,0.503,11,0.346,-3.754,0,0.0743,129.967,4,0.153,4
0.00807,0.59,192307,0.647,4.3e-05,6,0.0921,-5.06,0,0.033,127.979,4,0.39,4
0.00168,0.6,206750,0.863,0.00406,8,0.0939,-5.754,0,0.031,106.997,4,0.223,4
0.0585,0.47,210125,0.896,0.00561,1,0.244,-3.692,1,0.0366,129.965,4,0.307,4
7.11e-05,0.435,72720,0.983,0.85,7,0.353,-7.002,1,0.0645,131.985,4,0.535,4
0.00136,0.58,95320,0.864,0.000281,5,0.299,-6.552,0,0.0337,129.976,4,0.784,4
0.0124,0.622,83680,0.84,0.000696,8,0.28,-6.894,1,0.0479,132.032,4,0.801,4
4.19e-06,0.407,69560,0.994,0.981,11,0.879,-6.603,1,0.107,137.997,4,0.264,4
0.000126,0.418,99960,0.974,0.543,2,0.45,-6.462,1,0.0435,132.021,4,0.382,4
0.135,0.611,73875,0.826,0.000178,11,0.363,-7.482,0,0.0668,130.017,4,0.686,4
0.000126,0.5,94573,0.913,0.547,7,0.312,-5.772,1,0.0556,132.028,4,0.403,4
0.000356,0.511,71107,0.973,0.849,6,0.441,-7.614,1,0.0675,135.051,4,0.322,4
2.06e-06,0.515,72707,0.973,0.881,8,0.0957,-5.685,0,0.0421,131.996,4,0.434,4
0.00779,0.325,89827,0.617,2.63e-05,1,0.776,-11.677,1,0.067,85.318,4,0.223,4
0.000553,0.741,366268,0.483,0.0102,4,0.225,-9.873,0,0.0447,130.991,4,0.427,4
0.00246,0.626,290098,0.846,0.0694,5,0.314,-7.491,0,0.0304,135.002,4,0.584,4
0.0126,0.469,177480,0.786,3.76e-05,5,0.503,-5.396,0,0.186,87.023,4,0.409,4
0.041,0.432,250286,0.781,4.21e-06,4,0.0789,-4.038,0,0.0567,139.432,4,0.197,4
0.0748,0.57,175273,0.903,0,9,0.199,-4.835,1,0.0905,93.943,4,0.603,4
0.108,0.456,172500,0.833,1.71e-05,0,0.0592,-4.242,1,0.0964,159.808,4,0.261,4
0.0185,0.592,202563,0.731,0,7,0.726,-5.794,0,0.0404,166.028,4,0.392,4
0.117,0.502,242069,0.777,2.91e-06,1,0.0957,-4.627,1,0.0934,174.153,4,0.356,4
0.134,0.485,237000,0.928,2.92e-05,10,0.217,-3.451,0,0.445,160.165,4,0.348,4
0.0523,0.542,210000,0.879,0,6,0.171,-1.427,0,0.0921,159.888,4,0.118,4
0.00259,0.695,237051,0.797,0.112,7,0.664,-5.199,1,0.0548,124.972,4,0.297,4
0.0152,0.738,120004,0.561,0,4,0.13,-8.488,0,0.379,159.976,4,0.232,4
0.000623,0.722,245733,0.92,0.772,7,0.109,-6.824,0,0.0466,128.021,4,0.0374,4
0.0352,0.71,211413,0.956,0,5,0.196,-5.564,0,0.124,130.013,4,0.149,4
0.000499,0.772,314613,0.908,0.827,7,0.104,-6.683,0,0.0496,130.018,4,0.0403,4
0.00389,0.731,267253,0.96,0.0322,11,0.00936,-4.453,0,0.0714,140.014,4,0.61,4
0.012,0.832,324133,0.504,0.0875,11,0.0909,-6.597,1,0.0669,126.026,4,0.355,4
4.41e-05,0.648,366000,0.711,0.387,10,0.0708,-7.13,0,0.0314,130.001,4,0.344,4
3.66e-05,0.785,303429,0.715,0.903,7,0.0673,-5.633,1,0.0539,126.978,4,0.399,4
0.000163,0.778,337323,0.879,0.402,7,0.0379,-5.197,1,0.148,126.99,4,0.658,4
0.000647,0.746,262387,0.678,0.77,7,0.1,-6.019,1,0.0507,126.977,4,0.519,4
7.86e-05,0.793,439422,0.931,0.808,11,0.0632,-9.114,1,0.0503,126.999,4,0.349,4
4.52e-05,0.699,313933,0.844,0.776,7,0.36,-7.257,1,0.125,126.998,4,0.588,4
0.00146,0.83,294331,0.73,0.817,5,0.136,-8.135,0,0.0854,127.001,4,0.0374,4
6.65e-05,0.721,284533,0.991,0.869,0,0.0654,-3.738,1,0.0925,132.984,4,0.477,4
0.0163,0.72,429507,0.864,0.788,10,0.632,-6.352,0,0.0616,127.027,4,0.877,4
0.000383,0.823,338740,0.64,0.649,1,0.091,-7.872,0,0.134,127.0,4,0.672,4
0.000274,0.951,396870,0.599,0.718,7,0.0641,-7.016,1,0.275,126.009,4,0.354,4
0.0234,0.672,240000,0.952,0.896,9,0.0836,-5.475,0,0.0289,116.278,4,0.732,4
0.346,0.767,174000,0.81,0.847,0,0.0926,-8.142,1,0.0663,119.062,4,0.931,4
0.00722,0.889,176000,0.526,0.00124,5,0.102,-11.261,1,0.166,120.281,4,0.668,4
0.392,0.749,197000,0.844,0.86,5,0.115,-8.61,1,0.0334,102.669,4,0.718,4
0.684,0.566,187500,0.65,0.863,3,0.106,-10.167,1,0.0274,137.538,4,0.267,4
0.00758,0.346,249125,0.306,0.639,1,0.0607,-11.714,1,0.033,140.085,4,0.268,4
0.554,0.598,194000,0.867,0.865,10,0.0833,-10.329,1,0.0338,171.22,4,0.643,4
0.121,0.644,190000,0.689,0.885,7,0.0932,-11.16,1,0.0303,110.523,4,0.746,4
0.0483,0.659,212500,0.86,0.682,0,0.0631,-6.728,1,0.106,80.363,4,0.536,4
0.0814,0.769,196000,0.888,0.887,10,0.0955,-8.968,1,0.0572,100.386,4,0.897,4
0.101,0.806,171581,0.952,0.543,11,0.0557,-4.652,1,0.265,160.029,4,0.937,4
0.000292,0.666,211875,0.668,0.19,6,0.158,-8.604,1,0.0603,128.024,4,0.763,4
0.164,0.698,170109,0.892,0,7,0.203,-4.036,1,0.279,115.999,4,0.876,4
0.198,0.745,184732,0.652,0,7,0.133,-3.099,1,0.0604,106.809,4,0.409,4
0.238,0.457,210091,0.627,0,5,0.116,-5.091,0,0.111,101.384,4,0.554,4
0.0245,0.714,204583,0.924,1.75e-05,1,0.0532,-3.662,1,0.0515,107.968,4,0.505,4
0.0371,0.514,271427,0.776,0,8,0.0735,-3.393,1,0.0783,127.975,4,0.21,4
0.00661,0.631,218293,0.829,4.29e-05,11,0.0784,-4.094,0,0.0279,127.985,4,0.533,4
0.134,0.595,217347,0.746,0,8,0.0863,-3.115,1,0.0398,127.96,4,0.491,4
0.0047,0.58,239999,0.842,5.87e-06,9,0.158,-2.867,0,0.0656,129.955,4,0.347,4
0.0232,0.573,178920,0.875,0,2,0.356,-4.057,0,0.0523,149.974,4,0.235,4
0.0776,0.71,195467,0.738,4.74e-05,5,0.0795,-4.465,0,0.033,127.971,4,0.417,4
0.0324,0.598,273231,0.836,2.44e-06,1,0.0751,-2.388,1,0.0457,130.009,4,0.343,4
0.00311,0.732,271073,0.252,0.897,11,0.0495,-20.971,1,0.137,156.082,4,0.81,4
0.00107,0.608,282645,0.731,0.919,11,0.212,-10.162,1,0.325,112.052,4,0.218,4
0.00252,0.464,336536,0.769,0,3,0.0451,-6.249,1,0.0724,127.992,4,0.342,4
0.00214,0.845,515920,0.617,0.508,1,0.121,-4.974,1,0.0483,130.02,4,0.168,4
8.06e-05,0.759,265797,0.719,0.287,11,0.0738,-5.044,0,0.155,127.959,4,0.692,4
0.0599,0.802,359538,0.979,0.814,4,0.0395,-4.992,0,0.0923,130.006,4,0.3,4
0.299,0.679,211670,0.753,0,6,0.158,-4.172,0,0.323,123.915,5,0.52,4
0.00667,0.618,218877,0.871,0.869,9,0.421,-4.403,0,0.0372,128.041,4,0.133,4
0.00594,0.525,227617,0.934,0.673,9,0.134,-2.986,0,0.0685,128.116,4,0.117,4
0.00879,0.651,193129,0.902,0.129,9,0.325,-3.924,1,0.0499,127.977,4,0.277,4
0.000643,0.304,172966,0.964,0.856,4,0.128,-4.467,0,0.0769,143.545,4,0.471,4
0.00118,0.612,174193,0.954,0.157,11,0.263,-2.625,0,0.185,128.111,4,0.3,4
0.00082,0.449,232625,0.794,0.671,2,0.32,-4.666,1,0.0554,128.043,4,0.189,4
0.00607,0.625,191250,0.873,0.612,2,0.288,-5.167,1,0.0459,128.005,4,0.494,4
0.794,0.699,159086,0.0543,0.822,5,0.102,-13.057,1,0.0461,174.895,4,0.242,4
0.000357,0.691,224366,0.421,0.879,6,0.184,-17.078,1,0.0789,120.017,4,0.744,4
0.205,0.626,202621,0.88,0,9,0.128,-2.384,0,0.0504,95.079,4,0.534,4
0.256,0.52,180823,0.761,4.96e-06,4,0.17,-3.093,1,0.0853,141.971,4,0.286,4
0.129,0.72,197993,0.807,0,11,0.183,-4.59,0,0.0432,124.946,4,0.305,4
0.041,0.67,204747,0.752,0,1,0.0749,-4.146,1,0.0374,149.961,4,0.442,4
0.0145,0.546,177600,0.822,0,7,0.742,-4.483,1,0.151,150.06,4,0.615,4
0.0244,0.636,273803,0.953,0.0164,2,0.108,-3.74,1,0.0353,142.011,4,0.397,4
0.152,0.814,214587,0.743,0,9,0.163,-2.968,1,0.159,107.996,4,0.367,4
0.000639,0.63,193778,0.9,0.852,4,0.203,-3.955,1,0.0387,134.988,4,0.155,4
0.00134,0.686,243380,0.888,0.000689,1,0.0736,-3.348,1,0.0857,142.015,4,0.108,4
0.028,0.545,157143,0.814,0,9,0.0969,-4.398,0,0.0409,104.93,4,0.696,4
0.139,0.645,190345,0.813,1.29e-06,8,0.211,-5.947,0,0.0653,145.035,4,0.477,4
0.0427,0.792,275853,0.69,0.207,4,0.725,-9.364,0,0.102,119.938,4,0.234,4
0.037,0.791,214847,0.862,2.19e-05,9,0.0814,-3.24,0,0.11,123.994,4,0.592,4
0.0642,0.893,223413,0.745,0,11,0.0943,-3.105,0,0.0571,101.018,4,0.872,4
0.495,0.775,171806,0.573,0,11,0.126,-4.933,1,0.0585,101.925,4,0.667,4
0.199,0.63,222160,0.928,0.124,9,0.148,-2.787,0,0.0331,123.963,4,0.465,4
0.0935,0.819,219160,0.913,3.72e-05,4,0.161,-3.059,0,0.0427,119.989,4,0.536,4
0.498,0.736,230813,0.795,1.21e-06,1,0.254,-3.299,0,0.0545,104.066,4,0.511,4
0.0211,0.596,222533,0.856,0.0178,4,0.141,-3.556,0,0.0346,127.949,4,0.743,4
0.0389,0.738,212640,0.868,0.00171,11,0.388,-4.373,0,0.0731,122.003,4,0.336,4
0.063,0.754,184172,0.779,2.81e-05,1,0.0758,-3.288,0,0.0387,116.003,4,0.41,4
0.0289,0.413,212960,0.856,0.00571,0,0.343,-4.078,0,0.0808,128.017,4,0.35,4
0.00127,0.694,226052,0.801,0.771,4,0.16,-5.377,0,0.0541,127.962,4,0.951,4
0.00493,0.589,220431,0.887,0.146,4,0.15,-4.094,0,0.0291,127.96,4,0.881,4
0.00145,0.558,222469,0.895,0.936,4,0.0894,-4.292,0,0.0282,128.008,4,0.86,4
0.158,0.689,217293,0.505,0,0,0.138,-6.389,1,0.0933,99.017,4,0.312,4
0.152,0.677,236853,0.497,0,5,0.0911,-5.763,1,0.0809,99.137,4,0.419,4
0.0905,0.648,220781,0.532,0,0,0.0831,-6.597,1,0.0746,99.983,4,0.487,4
0.197,0.633,193511,0.592,0,0,0.099,-7.245,0,0.112,90.066,4,0.679,4
0.408,0.486,273684,0.652,6.63e-05,11,0.077,-7.226,0,0.052,113.055,4,0.391,4
0.155,0.679,222801,0.662,0,8,0.152,-6.069,0,0.174,99.879,4,0.438,4
0.234,0.604,221440,0.661,0,0,0.0951,-5.914,1,0.0375,107.016,4,0.506,4
0.506,0.736,202280,0.449,6.63e-05,10,0.117,-7.956,0,0.0633,147.971,4,0.487,4
0.211,0.636,214827,0.6,0,6,0.141,-6.964,1,0.0288,100.051,4,0.476,4
0.0157,0.706,192000,0.656,0.000158,0,0.062,-5.321,1,0.0694,114.974,4,0.523,4
0.974,0.6,186667,0.691,0.937,2,0.0897,-5.805,0,0.039,90.018,4,0.849,4
0.813,0.679,184274,0.508,0.712,1,0.102,-8.084,1,0.0326,93.967,4,0.0756,4
0.00964,0.504,298798,0.331,0.882,3,0.11,-15.143,0,0.0318,96.962,4,0.0394,4
0.0167,0.704,234667,0.776,0,7,0.0741,-5.2,1,0.0357,90.02,4,0.396,4
0.0771,0.652,205947,0.713,1.02e-05,8,0.144,-5.311,1,0.0368,100.023,4,0.152,4
0.512,0.78,198286,0.764,1.14e-06,8,0.152,-4.098,1,0.0391,104.988,4,0.545,4
0.00041,0.604,194490,0.897,0.838,10,0.327,-3.678,0,0.0641,102.053,4,0.588,4
0.0203,0.586,220573,0.701,0,1,0.055,-5.326,0,0.0416,104.957,4,0.254,4
0.00346,0.723,176561,0.809,0.00123,7,0.565,-3.081,0,0.0625,98.007,4,0.274,4
0.00107,0.818,213733,0.799,0.128,1,0.057,-4.1,0,0.156,100.014,4,0.0815,4
0.0113,0.426,247267,0.722,1.27e-06,5,0.262,-5.369,0,0.196,196.133,4,0.25,4
0.0282,0.674,212773,0.932,0.71,11,0.684,-4.424,0,0.0859,101.033,4,0.728,4
0.00397,0.79,171733,0.779,0.000155,1,0.159,-2.642,1,0.0416,150.115,4,0.228,4
0.00572,0.625,236800,0.99,0.581,9,0.135,-0.839,1,0.178,74.999,4,0.594,4
0.0302,0.674,214933,0.936,0.661,11,0.556,-4.477,0,0.0832,101.035,4,0.75,4
0.000994,0.816,212547,0.764,0.143,1,0.0549,-5.155,0,0.165,100.017,4,0.1,4
0.0997,0.525,176633,0.959,0.323,5,0.572,-1.446,1,0.0957,195.813,4,0.708,4
0.00303,0.72,272360,0.289,0.321,0,0.275,-16.628,0,0.211,84.952,4,0.515,4
0.0131,0.792,332307,0.526,0.928,7,0.0861,-16.464,0,0.117,133.891,4,0.214,4
0.000492,0.708,296307,0.626,0.867,10,0.0946,-14.502,0,0.13,163.793,4,0.614,4
0.0243,0.748,209596,0.809,0.00269,9,0.0641,-5.136,1,0.135,175.892,4,0.776,4
0.00116,0.735,302200,0.118,0.947,5,0.107,-19.875,0,0.643,159.852,4,0.676,4
